Customer_ID;Customer_Name;Customer_Age;Customer_Type;Region
CUST-00466;Ayesha Khumalo;21;Consumer;Gauteng
CUST-00467;Liam Pillay;34;Consumer;Gauteng
CUST-00468;Mia Maseko;34;Corporate;Western Cape
CUST-00469;Mia Dlamini;35;Consumer;KwaZulu-Natal
CUST-00470;Zanele Mokoena;33;Small Business;Gauteng
CUST-00471;Jason Sithole;54;Small Business;Western Cape
CUST-00472;Kayla Jacobs;48;Small Business;Gauteng
CUST-00473;Kayla Mthembu;18;Consumer;Free State
CUST-00474;Thabo Khumalo;41;Small Business;Western Cape
CUST-00475;Jason Sithole;32;Consumer;Gauteng
CUST-00476;Mpho Jacobs;48;Consumer;Gauteng
CUST-00477;Zanele Pretorius;39;Consumer;KwaZulu-Natal
CUST-00478;Liam Jacobs;18;Consumer;Western Cape
CUST-00479;Nandi Nkosi;47;Consumer;KwaZulu-Natal
CUST-00480;Naledi Peters;36;Small Business;Gauteng
CUST-00481;Sipho Mthethwa;21;Consumer;Western Cape
CUST-00482;Thabo Pretorius;40;Consumer;KwaZulu-Natal
CUST-00483;Naledi Khumalo;45;Corporate;Gauteng
CUST-00484;Aiden Pillay;18;Small Business;KwaZulu-Natal
CUST-00485;Thabo Nkosi;39;Small Business;Western Cape
CUST-00486;Chloe Peters;44;Consumer;Gauteng
CUST-00487;Nandi Botha;38;Consumer;Western Cape
CUST-00488;Mpho Khumalo;35;Consumer;KwaZulu-Natal
CUST-00489;Sipho Ndlovu;31;Consumer;Limpopo
CUST-00490;Leah Van Wyk;21;Consumer;Free State
CUST-00491;Daniel Pretorius;32;Consumer;Western Cape
CUST-00492;Thabo Khumalo;31;Consumer;Gauteng
CUST-00493;Leah Maseko;38;Consumer;KwaZulu-Natal
CUST-00494;Kagiso Mthembu;32;Corporate;KwaZulu-Natal
CUST-00495;Nandi Williams;42;Consumer;Free State
CUST-00496;Mia Van Wyk;28;Consumer;KwaZulu-Natal
CUST-00497;Liam Botha;46;Consumer;Free State
CUST-00498;Neo Williams;38;Consumer;Western Cape
CUST-00499;Kagiso Pretorius;46;Small Business;Western Cape
CUST-00500;Lerato Sithole;38;Consumer;Gauteng
CUST-00501;Kagiso Williams;19;Consumer;KwaZulu-Natal
CUST-00502;Mia Ndlovu;33;Consumer;KwaZulu-Natal
CUST-00503;Amahle Ndlovu;41;Consumer;Western Cape
CUST-00504;Sipho Khumalo;28;Consumer;Western Cape
CUST-00505;Amahle Botha;22;Corporate;Gauteng
CUST-00506;Sipho Mabena;38;Consumer;Western Cape
CUST-00507;Thabo Mahlangu;34;Small Business;Western Cape
CUST-00508;Daniel Maseko;44;Consumer;KwaZulu-Natal
CUST-00509;Neo Botha;42;Consumer;Western Cape
CUST-00510;Liam Pillay;30;Consumer;KwaZulu-Natal
CUST-00511;Ayesha Peters;43;Consumer;Gauteng
CUST-00512;Lerato Khumalo;53;Consumer;Western Cape
CUST-00513;Ayesha Pretorius;19;Consumer;Western Cape
CUST-00514;Nandi Mahlangu;45;Small Business;Gauteng
CUST-00515;Ethan Pillay;51;Consumer;Gauteng
CUST-00516;Neo Pillay;34;Small Business;KwaZulu-Natal
CUST-00517;Aiden Mahlangu;45;Consumer;Western Cape
CUST-00518;Leah Peters;34;Corporate;Western Cape
CUST-00519;Ethan Mthethwa;27;Consumer;Western Cape
CUST-00520;Chloe Sithole;18;Consumer;Gauteng
CUST-00521;Mpho Mthembu;29;Corporate;Gauteng
CUST-00522;Aiden Mthembu;41;Consumer;Free State
CUST-00523;Thabo Pillay;40;Consumer;Western Cape
CUST-00524;Aiden Mabena;29;Corporate;KwaZulu-Natal
CUST-00525;Ayesha Ndlovu;31;Consumer;Gauteng
CUST-00526;Naledi Mthembu;46;Consumer;Limpopo
CUST-00527;Mpho Molefe;37;Consumer;Free State
CUST-00528;Nandi Maseko;23;Corporate;Free State
CUST-00529;Chloe Mabena;19;Small Business;Western Cape
CUST-00530;Liam Naidoo;45;Consumer;Free State
CUST-00531;Kayla Peters;25;Consumer;KwaZulu-Natal
CUST-00532;Daniel Botha;32;Small Business;Free State
CUST-00533;Kayla Naidoo;18;Small Business;KwaZulu-Natal
CUST-00534;Aiden Mahlangu;42;Small Business;Free State
CUST-00535;Amahle Sithole;38;Small Business;Gauteng
CUST-00536;Daniel Mabena;35;Consumer;Gauteng
CUST-00537;Kagiso Mthethwa;38;Consumer;Western Cape
CUST-00538;Zanele Dlamini;35;Small Business;KwaZulu-Natal
CUST-00539;Naledi Mahlangu;29;Consumer;Free State
CUST-00540;Nandi Sithole;31;Consumer;Gauteng
CUST-00541;Naledi Nkosi;47;Consumer;Gauteng
CUST-00542;Jason Molefe;39;Consumer;Limpopo
CUST-00543;Sipho Khumalo;43;Consumer;Gauteng
CUST-00544;Kayla Nkosi;36;Small Business;KwaZulu-Natal
CUST-00545;Chloe Peters;52;Corporate;Gauteng
CUST-00546;Kayla Molefe;21;Consumer;Gauteng
CUST-00547;Aiden Nkosi;31;Consumer;Gauteng
CUST-00548;Thabo Peters;59;Consumer;Gauteng
CUST-00549;Liam Botha;38;Consumer;KwaZulu-Natal
CUST-00550;Lerato Mabena;29;Consumer;Gauteng
CUST-00551;Kagiso Ndlovu;45;Small Business;KwaZulu-Natal
CUST-00552;Daniel Naidoo;43;Consumer;Gauteng
CUST-00553;Aiden Williams;18;Consumer;Gauteng
CUST-00554;Thabo Williams;45;Consumer;KwaZulu-Natal
CUST-00555;Zanele Jacobs;36;Small Business;Limpopo
CUST-00556;Aiden Molefe;38;Corporate;Western Cape
CUST-00557;Amahle Van Wyk;35;Consumer;KwaZulu-Natal
CUST-00558;Mia Mabena;32;Consumer;Limpopo
CUST-00559;Lerato Sithole;35;Small Business;KwaZulu-Natal
CUST-00560;Kagiso Peters;51;Consumer;Western Cape
CUST-00561;Kagiso Mabena;28;Consumer;KwaZulu-Natal
CUST-00562;Nandi Mthembu;28;Consumer;Gauteng
CUST-00563;Aiden Botha;36;Small Business;Free State
CUST-00564;Chloe Van Wyk;36;Small Business;Gauteng
CUST-00565;Ethan Van Wyk;21;Corporate;Western Cape
CUST-00566;Zanele Mthembu;39;Consumer;KwaZulu-Natal
CUST-00567;Mia Sithole;38;Consumer;Western Cape
CUST-00568;Aiden Nkosi;25;Small Business;Limpopo
CUST-00569;Kayla Peters;46;Consumer;Limpopo
CUST-00570;Lerato Mthethwa;47;Consumer;Limpopo
CUST-00571;Thabo Maseko;43;Consumer;Gauteng
CUST-00572;Thabo Dlamini;44;Consumer;Western Cape
CUST-00573;Mia Mabena;40;Consumer;Western Cape
CUST-00574;Kayla Dlamini;34;Small Business;Western Cape
CUST-00575;Jason Mthethwa;55;Consumer;Western Cape
CUST-00576;Jason Naidoo;36;Consumer;Western Cape
CUST-00577;Daniel Sithole;58;Consumer;Free State
CUST-00578;Thabo Botha;42;Consumer;Gauteng
CUST-00579;Ayesha Naidoo;23;Small Business;Western Cape
CUST-00580;Jason Pillay;27;Consumer;Gauteng
CUST-00581;Sipho Mthethwa;33;Consumer;Western Cape
CUST-00582;Ayesha Mthembu;52;Consumer;KwaZulu-Natal
CUST-00583;Kayla Naidoo;36;Small Business;Western Cape
CUST-00584;Neo Mthethwa;18;Consumer;Gauteng
CUST-00585;Liam Mthethwa;68;Consumer;KwaZulu-Natal
CUST-00586;Ethan Mthethwa;29;Consumer;Limpopo
CUST-00587;Jason Mthethwa;37;Consumer;KwaZulu-Natal
CUST-00588;Ayesha Van Wyk;37;Consumer;Western Cape
CUST-00589;Mpho Mahlangu;41;Consumer;Gauteng
CUST-00590;Amahle Pillay;39;Small Business;Gauteng
CUST-00591;Kayla Molefe;18;Consumer;Gauteng
CUST-00592;Kayla Williams;36;Corporate;Western Cape
CUST-00593;Amahle Williams;33;Corporate;Free State
CUST-00594;Daniel Mthembu;51;Consumer;Western Cape
CUST-00595;Chloe Ndlovu;33;Small Business;KwaZulu-Natal
CUST-00596;Kayla Mabena;41;Small Business;Gauteng
CUST-00597;Ayesha Nkosi;22;Small Business;Western Cape
CUST-00598;Neo Khumalo;35;Small Business;Limpopo
CUST-00599;Sipho Mahlangu;28;Consumer;Free State
CUST-00600;Liam Ndlovu;49;Consumer;Western Cape
CUST-00601;Amahle Nkosi;25;Consumer;Western Cape
CUST-00602;Nandi Jacobs;25;Small Business;Gauteng
CUST-00603;Kayla Jacobs;35;Corporate;Gauteng
CUST-00604;Ethan Mthethwa;26;Consumer;KwaZulu-Natal
CUST-00605;Mpho Dlamini;32;Consumer;Limpopo
CUST-00606;Kayla Pillay;30;Consumer;KwaZulu-Natal
CUST-00607;Liam Maseko;33;Consumer;Western Cape
CUST-00608;Naledi Khumalo;48;Small Business;Limpopo
CUST-00609;Ethan Mthembu;59;Consumer;KwaZulu-Natal
CUST-00610;Daniel Mthembu;21;Consumer;Gauteng
CUST-00611;Sipho Pretorius;31;Consumer;Gauteng
CUST-00612;Daniel Mthethwa;44;Small Business;Gauteng
CUST-00613;Lerato Pillay;41;Consumer;Gauteng
CUST-00614;Kayla Mahlangu;38;Consumer;Gauteng
CUST-00615;Nandi Mahlangu;50;Small Business;Western Cape
CUST-00616;Chloe Pretorius;18;Consumer;Western Cape
CUST-00617;Naledi Pretorius;38;Consumer;Western Cape
CUST-00618;Kagiso Jacobs;35;Consumer;Gauteng
CUST-00619;Ethan Naidoo;18;Consumer;Western Cape
CUST-00620;Ayesha Ndlovu;31;Consumer;Limpopo
CUST-00621;Jason Nkosi;31;Consumer;KwaZulu-Natal
CUST-00622;Mia Mthethwa;32;Small Business;Free State
CUST-00623;Jason Mabena;40;Small Business;Gauteng
CUST-00624;Mia Khumalo;35;Consumer;Gauteng
CUST-00625;Liam Mabena;27;Consumer;Western Cape
CUST-00626;Aiden Maseko;32;Consumer;Western Cape
CUST-00627;Daniel Mabena;65;Consumer;KwaZulu-Natal
CUST-00628;Daniel Pretorius;25;Consumer;KwaZulu-Natal
CUST-00629;Mpho Mthembu;50;Consumer;Free State
CUST-00630;Kayla Mabena;42;Consumer;Western Cape
CUST-00631;Sipho Jacobs;26;Corporate;Western Cape
CUST-00632;Jason Naidoo;28;Small Business;Gauteng
CUST-00633;Naledi Botha;39;Consumer;Free State
CUST-00634;Ethan Van Wyk;21;Small Business;KwaZulu-Natal
CUST-00635;Leah Dlamini;35;Consumer;KwaZulu-Natal
CUST-00636;Aiden Mokoena;38;Consumer;Gauteng
CUST-00637;Thabo Van Wyk;35;Consumer;Gauteng
CUST-00638;Leah Williams;31;Consumer;Western Cape
CUST-00639;Liam Mahlangu;43;Consumer;Gauteng
CUST-00640;Aiden Dlamini;50;Consumer;Gauteng
CUST-00641;Mia Jacobs;25;Small Business;Western Cape
CUST-00642;Ayesha Khumalo;25;Consumer;Gauteng
CUST-00643;Daniel Mahlangu;25;Small Business;KwaZulu-Natal
CUST-00644;Sipho Sithole;27;Consumer;KwaZulu-Natal
CUST-00645;Daniel Botha;22;Consumer;Gauteng
CUST-00646;Jason Mthethwa;43;Small Business;Gauteng
CUST-00647;Chloe Botha;34;Small Business;KwaZulu-Natal
CUST-00648;Jason Naidoo;56;Consumer;Western Cape
CUST-00649;Naledi Naidoo;36;Consumer;Gauteng
CUST-00650;Neo Van Wyk;26;Consumer;Limpopo
CUST-00651;Jason Pillay;44;Consumer;Western Cape
CUST-00652;Kagiso Sithole;48;Consumer;Limpopo
CUST-00653;Ethan Pillay;51;Corporate;Gauteng
CUST-00654;Chloe Khumalo;29;Consumer;Gauteng
CUST-00655;Liam Nkosi;36;Consumer;Gauteng
CUST-00656;Mpho Mahlangu;22;Corporate;Gauteng
CUST-00657;Liam Mokoena;38;Consumer;Gauteng
CUST-00658;Naledi Botha;32;Consumer;Gauteng
CUST-00659;Ayesha Peters;42;Consumer;Western Cape
CUST-00660;Lerato Mahlangu;26;Small Business;Western Cape
CUST-00661;Aiden Pillay;34;Consumer;Western Cape
CUST-00662;Neo Mahlangu;27;Corporate;Western Cape
CUST-00663;Liam Mabena;48;Consumer;Gauteng
CUST-00664;Lerato Botha;45;Small Business;KwaZulu-Natal
CUST-00665;Mia Molefe;54;Consumer;Gauteng
CUST-00666;Daniel Peters;62;Small Business;Gauteng
CUST-00667;Zanele Pillay;29;Small Business;Western Cape
CUST-00668;Zanele Mahlangu;32;Consumer;Limpopo
CUST-00669;Lerato Mahlangu;30;Consumer;Western Cape
CUST-00670;Ayesha Dlamini;31;Small Business;Free State
CUST-00671;Leah Khumalo;36;Consumer;Gauteng
CUST-00672;Aiden Maseko;51;Consumer;Free State
CUST-00673;Kayla Mthembu;38;Corporate;Western Cape
CUST-00674;Zanele Jacobs;52;Consumer;Western Cape
CUST-00675;Daniel Molefe;37;Consumer;Western Cape
CUST-00676;Kagiso Khumalo;43;Small Business;Western Cape
CUST-00677;Mpho Pretorius;35;Consumer;Gauteng
CUST-00678;Nandi Sithole;37;Small Business;Free State
CUST-00679;Neo Dlamini;46;Consumer;Gauteng
CUST-00680;Zanele Pillay;35;Consumer;KwaZulu-Natal
CUST-00681;Mia Dlamini;63;Small Business;Limpopo
CUST-00682;Mia Ndlovu;39;Consumer;Gauteng
CUST-00683;Kagiso Mthethwa;46;Corporate;Limpopo
CUST-00684;Zanele Maseko;37;Consumer;Limpopo
CUST-00685;Daniel Sithole;31;Consumer;Gauteng
CUST-00686;Aiden Dlamini;27;Consumer;Gauteng
CUST-00687;Leah Sithole;34;Small Business;KwaZulu-Natal
CUST-00688;Kagiso Williams;25;Consumer;KwaZulu-Natal
CUST-00689;Liam Mabena;26;Consumer;Free State
CUST-00690;Mpho Molefe;33;Consumer;Western Cape
CUST-00691;Liam Williams;54;Small Business;Gauteng
CUST-00692;Mpho Jacobs;29;Consumer;KwaZulu-Natal
CUST-00693;Mpho Dlamini;47;Consumer;Gauteng
CUST-00694;Jason Pillay;32;Corporate;Limpopo
CUST-00695;Nandi Mokoena;35;Consumer;Gauteng
CUST-00696;Lerato Botha;33;Consumer;Western Cape
CUST-00697;Neo Mthethwa;38;Consumer;Gauteng
CUST-00698;Liam Sithole;25;Consumer;Limpopo
CUST-00699;Mpho Mthethwa;60;Consumer;Limpopo
CUST-00700;Zanele Mabena;22;Consumer;Western Cape
CUST-00701;Amahle Pretorius;35;Small Business;Gauteng
CUST-00702;Thabo Williams;40;Consumer;Free State
CUST-00703;Naledi Ndlovu;41;Small Business;Free State
CUST-00704;Kayla Mthethwa;25;Consumer;Gauteng
CUST-00705;Mia Khumalo;47;Consumer;Gauteng
CUST-00706;Daniel Williams;18;Small Business;KwaZulu-Natal
CUST-00707;Kayla Khumalo;44;Consumer;KwaZulu-Natal
CUST-00708;Nandi Dlamini;40;Consumer;Gauteng
CUST-00709;Sipho Williams;32;Consumer;Free State
CUST-00710;Zanele Mahlangu;22;Consumer;KwaZulu-Natal
CUST-00711;Mpho Jacobs;55;Consumer;Gauteng
CUST-00712;Mpho Mthembu;30;Small Business;Gauteng
CUST-00713;Amahle Mokoena;39;Consumer;Free State
CUST-00714;Kayla Van Wyk;52;Consumer;KwaZulu-Natal
CUST-00715;Sipho Botha;38;Small Business;Gauteng
CUST-00716;Zanele Williams;43;Consumer;Western Cape
CUST-00717;Leah Pillay;40;Small Business;Western Cape
CUST-00718;Mpho Jacobs;39;Consumer;Western Cape
CUST-00719;Thabo Mokoena;18;Consumer;KwaZulu-Natal
CUST-00720;Lerato Nkosi;31;Consumer;Gauteng
CUST-00721;Daniel Mokoena;37;Consumer;Western Cape
CUST-00722;Thabo Mokoena;21;Small Business;Western Cape
CUST-00723;Liam Mokoena;43;Consumer;Gauteng
CUST-00724;Thabo Naidoo;28;Consumer;Limpopo
CUST-00725;Sipho Mthethwa;25;Consumer;KwaZulu-Natal
CUST-00726;Naledi Dlamini;30;Consumer;Free State
CUST-00727;Neo Nkosi;51;Consumer;Western Cape
CUST-00728;Sipho Pretorius;36;Corporate;KwaZulu-Natal
CUST-00729;Daniel Botha;53;Consumer;Free State
CUST-00730;Ethan Mahlangu;23;Consumer;Western Cape
CUST-00731;Mpho Williams;45;Consumer;Gauteng
CUST-00732;Chloe Van Wyk;38;Small Business;KwaZulu-Natal
CUST-00733;Sipho Maseko;29;Small Business;Free State
CUST-00734;Neo Williams;53;Consumer;Gauteng
CUST-00735;Daniel Peters;35;Consumer;Western Cape
CUST-00736;Kayla Mokoena;39;Consumer;Gauteng
CUST-00737;Nandi Jacobs;34;Consumer;Limpopo
CUST-00738;Naledi Mabena;44;Consumer;KwaZulu-Natal
CUST-00739;Neo Sithole;38;Consumer;Gauteng
CUST-00740;Chloe Van Wyk;28;Consumer;Free State
CUST-00741;Naledi Botha;27;Consumer;Gauteng
CUST-00742;Kagiso Mthembu;40;Consumer;Free State
CUST-00743;Nandi Mokoena;30;Consumer;Western Cape
CUST-00744;Zanele Molefe;59;Consumer;KwaZulu-Natal
CUST-00745;Lerato Maseko;30;Corporate;Gauteng
CUST-00746;Mpho Ndlovu;40;Consumer;Limpopo
CUST-00747;Sipho Pillay;27;Consumer;Western Cape
CUST-00748;Zanele Sithole;21;Consumer;Free State
CUST-00749;Neo Jacobs;18;Consumer;Limpopo
CUST-00750;Amahle Mokoena;18;Small Business;Limpopo
CUST-00751;Thabo Mokoena;65;Consumer;KwaZulu-Natal
CUST-00752;Neo Sithole;32;Consumer;Free State
CUST-00753;Kayla Dlamini;18;Small Business;Limpopo
CUST-00754;Nandi Mthembu;18;Small Business;Western Cape
CUST-00755;Chloe Botha;24;Corporate;Western Cape
CUST-00756;Amahle Williams;49;Small Business;Gauteng
CUST-00757;Chloe Peters;51;Consumer;Gauteng
CUST-00758;Jason Khumalo;49;Consumer;Gauteng
CUST-00759;Zanele Peters;50;Small Business;Free State
CUST-00760;Zanele Sithole;30;Small Business;Gauteng
CUST-00761;Lerato Pretorius;35;Consumer;KwaZulu-Natal
CUST-00762;Naledi Nkosi;32;Consumer;Western Cape
CUST-00763;Daniel Mabena;44;Small Business;Gauteng
CUST-00764;Leah Peters;46;Consumer;Gauteng
CUST-00765;Kagiso Botha;32;Consumer;Limpopo
CUST-00766;Mpho Mahlangu;50;Consumer;Western Cape
CUST-00767;Mia Dlamini;28;Corporate;Free State
CUST-00768;Mia Jacobs;18;Consumer;KwaZulu-Natal
CUST-00769;Leah Mabena;48;Small Business;Western Cape
CUST-00770;Naledi Nkosi;34;Consumer;Western Cape
CUST-00771;Naledi Naidoo;46;Consumer;Western Cape
CUST-00772;Naledi Sithole;30;Small Business;Western Cape
CUST-00773;Jason Mthethwa;43;Corporate;Gauteng
CUST-00774;Thabo Khumalo;41;Consumer;Western Cape
CUST-00775;Daniel Peters;36;Consumer;Western Cape
CUST-00776;Naledi Mthethwa;60;Consumer;Gauteng
CUST-00777;Kayla Mthembu;31;Consumer;Western Cape
CUST-00778;Mia Van Wyk;33;Consumer;Gauteng
CUST-00779;Daniel Ndlovu;28;Small Business;Gauteng
CUST-00780;Kagiso Mthethwa;23;Consumer;Free State
CUST-00781;Ayesha Naidoo;36;Consumer;Gauteng
CUST-00782;Naledi Mabena;47;Small Business;KwaZulu-Natal
CUST-00783;Nandi Mthethwa;36;Consumer;Limpopo
CUST-00784;Leah Molefe;44;Consumer;KwaZulu-Natal
CUST-00785;Nandi Mthembu;33;Consumer;Gauteng
CUST-00786;Liam Botha;52;Consumer;Western Cape
CUST-00787;Kagiso Van Wyk;27;Small Business;KwaZulu-Natal
CUST-00788;Neo Pillay;36;Corporate;KwaZulu-Natal
CUST-00789;Daniel Khumalo;40;Small Business;KwaZulu-Natal
CUST-00790;Lerato Peters;33;Consumer;Gauteng
CUST-00791;Kagiso Mabena;25;Consumer;Gauteng
CUST-00792;Liam Williams;40;Consumer;KwaZulu-Natal
CUST-00793;Leah Maseko;35;Consumer;KwaZulu-Natal
CUST-00794;Mia Mthembu;25;Corporate;Gauteng
CUST-00795;Amahle Pillay;44;Consumer;Limpopo
CUST-00796;Leah Peters;19;Consumer;Western Cape
CUST-00797;Lerato Jacobs;48;Small Business;Limpopo
CUST-00798;Aiden Botha;41;Consumer;Gauteng
CUST-00799;Neo Maseko;39;Small Business;Gauteng
CUST-00800;Amahle Ndlovu;35;Small Business;Gauteng
CUST-00801;Amahle Williams;45;Consumer;Western Cape
CUST-00802;Naledi Jacobs;24;Consumer;Gauteng
CUST-00803;Daniel Nkosi;56;Small Business;Western Cape
CUST-00804;Nandi Mthethwa;51;Consumer;Limpopo
CUST-00805;Neo Nkosi;34;Small Business;Western Cape
CUST-00806;Naledi Mthethwa;50;Consumer;Gauteng
CUST-00807;Sipho Mthethwa;21;Corporate;Limpopo
CUST-00808;Lerato Mahlangu;21;Consumer;Gauteng
CUST-00809;Aiden Mahlangu;41;Consumer;Gauteng
CUST-00810;Lerato Naidoo;46;Consumer;Gauteng
CUST-00811;Liam Ndlovu;36;Consumer;Western Cape
CUST-00812;Daniel Mthembu;58;Small Business;Western Cape
CUST-00813;Naledi Mokoena;30;Consumer;Western Cape
CUST-00814;Daniel Mokoena;46;Corporate;Gauteng
CUST-00815;Thabo Khumalo;43;Consumer;Gauteng
CUST-00816;Ethan Peters;44;Consumer;Free State
CUST-00817;Liam Maseko;26;Small Business;KwaZulu-Natal
CUST-00818;Lerato Sithole;29;Consumer;Gauteng
CUST-00819;Chloe Maseko;40;Small Business;Gauteng
CUST-00820;Sipho Sithole;24;Small Business;Western Cape
CUST-00821;Jason Dlamini;35;Small Business;KwaZulu-Natal
CUST-00822;Aiden Maseko;35;Consumer;Western Cape
CUST-00823;Liam Mabena;41;Consumer;Western Cape
CUST-00824;Lerato Sithole;33;Consumer;KwaZulu-Natal
CUST-00825;Aiden Van Wyk;60;Small Business;Gauteng
CUST-00826;Jason Sithole;31;Consumer;Western Cape
CUST-00827;Lerato Ndlovu;50;Consumer;Western Cape
CUST-00828;Mpho Maseko;38;Small Business;Limpopo
CUST-00829;Lerato Khumalo;41;Consumer;Western Cape
CUST-00830;Jason Botha;36;Consumer;Western Cape
CUST-00831;Ayesha Naidoo;35;Small Business;Gauteng
CUST-00832;Ethan Nkosi;18;Small Business;Gauteng
CUST-00833;Leah Mabena;34;Small Business;Gauteng
CUST-00834;Chloe Sithole;40;Small Business;Gauteng
CUST-00835;Zanele Molefe;29;Consumer;KwaZulu-Natal
CUST-00836;Zanele Mthembu;44;Consumer;Gauteng
CUST-00837;Daniel Naidoo;33;Consumer;Free State
CUST-00838;Liam Mthembu;31;Consumer;KwaZulu-Natal
CUST-00839;Nandi Mthembu;22;Small Business;Western Cape
CUST-00840;Mia Mahlangu;44;Consumer;Western Cape
CUST-00841;Lerato Pillay;37;Consumer;KwaZulu-Natal
CUST-00842;Lerato Ndlovu;26;Consumer;Gauteng
CUST-00843;Ethan Jacobs;34;Consumer;Gauteng
CUST-00844;Sipho Nkosi;31;Consumer;Limpopo
CUST-00845;Mia Khumalo;44;Consumer;Gauteng
CUST-00846;Liam Van Wyk;41;Consumer;Limpopo
CUST-00847;Zanele Mabena;32;Consumer;Limpopo
CUST-00848;Mpho Mokoena;56;Consumer;KwaZulu-Natal
CUST-00849;Liam Mthethwa;56;Small Business;KwaZulu-Natal
CUST-00850;Nandi Khumalo;27;Consumer;Western Cape
CUST-00851;Aiden Peters;31;Consumer;Free State
CUST-00852;Amahle Khumalo;38;Consumer;Gauteng
CUST-00853;Mia Maseko;39;Small Business;Free State
CUST-00854;Sipho Peters;46;Consumer;Western Cape
CUST-00855;Liam Peters;18;Consumer;Gauteng
CUST-00856;Sipho Sithole;40;Small Business;KwaZulu-Natal
CUST-00857;Ayesha Mokoena;24;Small Business;Western Cape
CUST-00858;Ethan Khumalo;34;Small Business;Limpopo
CUST-00859;Ayesha Pillay;22;Corporate;Limpopo
CUST-00860;Jason Mahlangu;33;Consumer;Gauteng
CUST-00861;Mia Pretorius;39;Consumer;Western Cape
CUST-00862;Kayla Nkosi;48;Small Business;Gauteng
CUST-00863;Neo Mahlangu;41;Small Business;Western Cape
CUST-00864;Liam Pillay;26;Small Business;Gauteng
CUST-00865;Ayesha Mabena;51;Corporate;Limpopo
CUST-00866;Neo Dlamini;29;Consumer;Gauteng
CUST-00867;Lerato Jacobs;28;Consumer;Western Cape
CUST-00868;Liam Nkosi;33;Consumer;Gauteng
CUST-00869;Jason Botha;43;Corporate;Gauteng
CUST-00870;Kagiso Pretorius;33;Corporate;Gauteng
CUST-00871;Neo Botha;35;Consumer;Limpopo
CUST-00872;Chloe Maseko;30;Corporate;Gauteng
CUST-00873;Ethan Pretorius;67;Consumer;Western Cape
CUST-00874;Aiden Mokoena;36;Small Business;Gauteng
CUST-00875;Kagiso Maseko;49;Consumer;Gauteng
CUST-00876;Nandi Mthembu;36;Consumer;Free State
CUST-00877;Liam Maseko;27;Small Business;Free State
CUST-00878;Ayesha Sithole;44;Small Business;Western Cape
CUST-00879;Aiden Dlamini;30;Consumer;Gauteng
CUST-00880;Thabo Dlamini;49;Consumer;Gauteng
CUST-00881;Jason Jacobs;45;Small Business;Western Cape
CUST-00882;Leah Botha;44;Consumer;Free State
CUST-00883;Neo Van Wyk;37;Small Business;KwaZulu-Natal
CUST-00884;Aiden Molefe;20;Consumer;Western Cape
CUST-00885;Lerato Ndlovu;23;Consumer;Western Cape
CUST-00886;Aiden Mahlangu;45;Consumer;KwaZulu-Natal
CUST-00887;Amahle Pillay;48;Consumer;KwaZulu-Natal
CUST-00888;Mia Pretorius;30;Corporate;Free State
CUST-00889;Daniel Naidoo;49;Corporate;Gauteng
CUST-00890;Neo Mokoena;24;Consumer;Free State
CUST-00891;Naledi Mthembu;25;Consumer;Gauteng
CUST-00892;Nandi Nkosi;46;Small Business;Gauteng
CUST-00893;Mpho Ndlovu;44;Consumer;KwaZulu-Natal
CUST-00894;Chloe Maseko;18;Small Business;Gauteng
CUST-00895;Sipho Ndlovu;39;Consumer;KwaZulu-Natal
CUST-00896;Lerato Khumalo;20;Consumer;Western Cape
CUST-00897;Naledi Pretorius;27;Small Business;KwaZulu-Natal
CUST-00898;Amahle Khumalo;26;Corporate;KwaZulu-Natal
CUST-00899;Kagiso Pretorius;36;Consumer;KwaZulu-Natal
CUST-00900;Jason Mthethwa;55;Small Business;Western Cape
CUST-00901;Kayla Williams;29;Small Business;Limpopo
CUST-00902;Jason Van Wyk;57;Consumer;Gauteng
